Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
71,72,31.79898987,31.26455312,9.507891863,10.77996178,8.545481159,1.26148096,1.133335352,0.60958715,0.986111111,0.717171717,0.912775053,0.96758777,0.164230772,0.016806721,34,734,339.1972,211.1424,10,409,138.4286,87.2567,200.7686,4129,4128.17,3478.45,1389.68,1102.6,105.6768,69.4913,76.2121,61.3734,106.9798,66.6679,77.6566,66.0949,87.9899,60.8804,86.8687,64.2353,106.9394,59.7464,88.0101,66.2447,106.9899,68.3908,82.3636,61.6849,122.1616,57.8335,104.8283,71.578,45500,0.513,0.0068,0.0266,5.09,3230000,0.0068,306,44900,135000,0.0088,3,3,2,1
167,188,55.11269837,50.23382579,14.58187244,16.90858663,13.10457823,1.290280872,1.447361496,0.631930509,0.888297872,0.618518519,0.831637042,1.132170687,0.170270811,0.08852538,120,824,341.4072,174.4123,78,297,151.5825,45.6391,189.8247,1146.5,1226.24,136463.97,137681.85,55.9582,64.8185,53.1183,57.637,57.8849,91.4259,70.6101,101.6926,56.4076,91.537,60.6863,101.8074,56.9555,72.9185,49.209,59.337,50.5566,86.5889,68.2356,111.2111,64.5622,80.8,56.2651,108.1148,70.664,18300,0.705,0.0023,0.0492,6.21,1790000,0.019,209,30400,103000,0.0044,4,4,3,2
110,112,39.79898987,39.15532775,11.83454055,13.04594718,11.06084651,1.179470954,1.14588636,0.530255739,0.982142857,0.769230769,0.901614364,0.94807454,0.164700225,0.016172826,86,814,461.0909,187.833,85,454,192.3636,84.7765,268.7273,4843.62,4842.39,2213.34,2198.65,1002.03,54.0699,50.3787,43.8042,46.3971,120.6643,69.8446,96.5594,50.7448,105.1748,56.548,101.4336,64.1413,64.3357,49.71,50.5035,50.1411,118.4755,66.5305,85.6573,61.7598,97.1818,69.7199,97.979,60.6394,30900,0.651,0.0046,0.0347,5.5,4310000,0.0126,340,41500,137000,0.0077,4,3,5,4
163,171,51.69848481,49.15159077,14.40618082,18.49008793,11.46197469,1.61316775,1.304842703,0.784682137,0.953216374,0.75462963,0.847856418,3.309455859,0.180442312,0.049264385,18,1323,504.4305,343.3938,13,466,202.8537,142.2768,301.5768,3332,1662.42,3332.53,3332.5,1662.2,77.2546,62.1047,70.7685,63.7913,93.6481,70.6835,77.1296,45.9112,112.2361,54.6711,85.1435,52.004,83.8935,52.6156,55.5972,56.3367,98.7037,69.5135,126.0231,62.5093,97.7731,54.3178,112.0509,58.0415,120000,0.525,0.0031,0.0281,5.92,3010000,0.0039,433,125000,381000,0.0138,3,3,2,3
1137,1193,135.1959595,124.3018514,38.04830302,41.15382089,35.53639192,1.158075389,1.27925492,0.504346026,0.953059514,0.714644877,0.924730398,3.239178852,0.162368374,0.080580131,-792,100,-145.2672,260.933,-859,-294,-679.5242,112.2896,534.257,10727.98,14329.99,13309.02,12735.7,3622.29,46.9472,54.9697,37.9855,52.3502,72.088,87.4475,40.3507,43.8208,45.8737,49.6321,38.9346,43.4071,26.7681,40.1363,21.939,36.9995,69.4796,85.1431,39.3784,43.1077,31.3149,37.5116,47.8919,50.9047,19700,0.907,0.0004,0.0793,7.98,901000,0.0402,589,106000,404000,0.0015,3,5,5,2
124,129,43.21320344,42.02580934,12.56509863,14.86148036,10.83927362,1.371077148,1.198398827,0.684136962,0.96124031,0.751515152,0.882265663,1.539727128,0.169196968,0.027477576,1,1121,576.0328,342.2561,13,614,185,138.3044,391.0328,4752.11,4752.65,2346.87,2683.27,1415.7,87.5758,52.8564,100.9515,66.71,112.6061,71.1907,63.8121,49.5112,57.9273,53.5015,72.7697,52.6078,63.6182,49.1799,38.097,47.5819,105.503,74.1395,106.4848,61.0361,120.8909,56.8332,110.7879,65.6936,87800,0.673,0.0038,0.0222,5.67,-6150000,0.0076,514,124000,416000,0.0049,3,4,3,3
94,95,36.04163056,35.86348498,10.94004192,12.24975525,9.923652642,1.234399842,1.099692198,0.586277525,0.989473684,0.712121212,0.918401828,0.625377162,0.163476542,0.004942773,36,1146,572.5426,375.9542,26,567,187.7895,127.7054,384.7531,4229.72,4226.56,2842.69,1710.61,1272.69,90.7652,56.9718,54.5758,53.5011,103.9697,69.9078,52.9545,65.3798,67.0227,58.1456,54.2045,63.621,84.8258,62.767,70.553,63.269,101.5985,68.4376,90.1288,61.1727,114.0076,53.3196,99.6591,66.8208,115000,0.606,0.0049,0.0256,5.42,10600000,0.0088,498,141000,452000,0.0066,5,2,3,2
365,377,74.76955262,71.59145375,21.55765372,23.45020854,20.52870169,1.142313279,1.218840385,0.483369203,0.968169761,0.724206349,0.89491207,1.17514997,0.1658687,0.042505255,55,1140,801.4548,342.8166,36,941,242.8633,205.0955,558.5915,5916.79,10751.75,789371.55,718208.64,224.1078,49.996,42.4187,25.1746,36.0749,129.5655,89.16,38.4861,40.3847,59.9385,41.0392,40.0516,39.7082,34.1111,36.6284,20.5655,32.1783,130.8234,89.7149,50.2679,46.7398,62.7183,49.7482,51.4206,57.7024,56700,0.824,0.0012,0.0462,6.87,-70300,0.0191,649,154000,562000,0.0028,3,4,5,3
127,131,43.21320344,42.04626231,12.71618741,14.31631729,11.44632799,1.250734498,1.170090193,0.600625893,0.969465649,0.76969697,0.90273191,1.863746976,0.164029871,0.027004273,81,1186,781.7874,308.965,42,992,471.4211,325.3665,310.3663,14975.43,7460.76,744206.08,651143.53,861.0023,73.3818,54.0022,59.7091,51.5461,118.9697,68.1937,73.5091,53.6677,70.5455,51.1732,83.497,63.3519,57.2242,48.5505,51.7636,49.5783,118.4848,69.4014,65.3879,53.5343,65.2485,54.033,82.5636,57.8305,74900,0.658,0.0038,0.0276,5.68,12200000,0.0111,713,105000,349000,0.0045,1,3,3,2
51,51,27.55634919,27.20005802,8.058239062,10.34926629,6.417904353,1.612561627,1.184849852,0.784498007,1,0.728571429,0.866244279,1.672554359,0.178468312,0.012929549,56,1283,569.6471,419.0077,32,919,250.9474,271.5436,318.6997,6316.25,8540.02,353153.09,341401.92,1037.1,119.8429,71.3001,87.0429,62.6343,110.5714,68.8293,60,71.047,66.6857,61.3709,64.0143,72.3751,91.3429,60.2858,87.1857,69.862,115.8571,71.5449,75.4,67.9496,88.5571,61.9405,102.7571,85.462,158000,0.582,0.0101,0.0185,4.68,18800000,0.0088,499,168000,529000,0.0101,1,3,1,2
113,114,40.04163056,39.61154907,11.99483508,13.31357379,11.06898711,1.202781579,1.129107263,0.555665201,0.99122807,0.733766234,0.904991822,1.686034324,0.164329124,0.010740858,193,833,476.9823,198.0126,143,410,226.3171,57.9519,250.6652,7251.4,1670.27,7248.78,7248.77,1670.01,48.7143,42.9877,38.4026,49.9309,112.0065,68.6322,67.8247,63.7316,85.9026,50.1127,85.2662,61.031,78.7662,53.6275,69.0974,60.5534,112.6039,69.082,74.6169,62.8779,86.8896,50.5514,103.2468,65.589,30500,0.667,0.0041,0.0366,5.59,3490000,0.0121,298,43500,145000,0.0052,2,3,2,4
67,67,30.38477631,30.20663073,9.236181543,9.801193306,8.897401735,1.10157927,1.096547427,0.41943018,1,0.744444444,0.922741586,0.699324424,0.160970598,0.005862988,109,1263,463.7612,327.0173,123,676,325.6522,174.3191,138.109,5514.06,5514.96,2515.4,3452.23,1560.33,116.1,61.6979,70.0778,60.4681,103.3667,67.3809,61.3778,73.9972,67.6444,71.5729,62.7,71.4394,117.0111,58.9985,56.5111,60.3341,103.4111,64.2152,85.3556,56.714,79.4889,62.7338,102.6444,75.9444,85200,0.602,0.0076,0.0381,4.98,10200000,0.0237,351,96500,309000,0.0098,1,1,1,1
85,86,34.14213562,33.78584445,10.4031419,11.26263576,9.737519565,1.156622657,1.091321162,0.502484512,0.988372093,0.85,0.935748702,0.407479657,0.161029106,0.010435527,202,1008,536.7765,266.4678,203,556,318.6667,107.361,218.1098,4957.01,2621.28,4958.2,4957.62,2620.99,87.98,66.1819,73.05,54.5441,112.05,65.193,64.73,54.7337,67.25,53.7197,73.5,49.5734,52.51,55.1788,47.92,57.7741,113.66,62.7543,86.02,58.4025,102.36,51.6383,100.16,57.6774,50600,0.672,0.0067,0.0275,5.11,3100000,0.0096,333,68000,227000,0.0075,2,2,1,3
552,671,120.3675324,95.03322665,26.51090773,30.0662267,25.49830129,1.179146264,2.08866973,0.529882271,0.822652757,0.613333333,0.768065029,2.901916348,0.17566516,0.210474579,12,1166,787.1993,314.6442,2,599,180.7688,128.467,606.4305,5213.94,2322.51,5208.01,5208.04,2321.3,51.7544,46.2419,37.1367,44.7135,111.5244,84.9745,55.4556,51.2021,49.0133,42.2597,55.1144,45.5592,44.3167,37.5432,22.9067,32.9087,111.9778,84.9654,59.7611,53.3503,73.55,50.0484,52.2789,49.3214,70000,0.773,0.0006,0.0336,7.49,-407000,0.0115,584,154000,545000,0.0012,5,5,5,4
476,675,144.0243866,99.52805232,24.61832698,31.6640448,24.26556826,1.304896076,3.467809658,0.642429783,0.705185185,0.440740741,0.603845461,6.067254449,0.20860857,0.30895,222,1122,720.292,275.8222,167,1160,406.2268,280.3798,314.0652,6138.6,2305.82,6135.28,6136.62,2304,33.1843,36.0927,24.7074,34.1992,73.6722,80.497,29.6241,34.76,32.5981,35.7959,34.6333,39.3028,43.5611,40.5203,36.6296,39.7548,73.3852,79.1479,27.8157,32.7669,39.3287,39.8886,27.2796,32.0106,26900,0.87,0.0005,0.0544,7.67,1370000,0.0234,386,101000,378000,0.0013,5,2,4,4
160,162,47.55634919,47.20005802,14.27299293,15.66298744,13.36148817,1.172248723,1.124830717,0.521810739,0.987654321,0.879120879,0.902494953,0.798163812,0.164528076,0.007491979,104,2659,1115.2,857.5764,169,406,272.2273,71.1209,842.9727,5535.3,1979.33,5544.99,5545.68,1976.31,55.7692,47.8048,31.8571,49.9387,99.544,70.2323,73.044,55.5928,110.3516,65.0299,70.6593,59.5985,77.3462,56.4572,46.4615,49.3043,98.044,71.4205,50.8242,54.9197,103.4505,60.25,50.3956,55.9002,481000,0.692,0.0034,0.0188,5.78,82400000,0.0046,1030,754000,2550000,0.0057,1,1,1,1
97,98,36.72792206,36.47598616,11.11324596,12.421533,10.09217739,1.230808033,1.106652114,0.582996889,0.989795918,0.881818182,0.916151957,0.695918983,0.163324652,0.00685952,217,1168,842.0825,209.6572,170,1251,671.5385,371.3861,170.544,19926.8,11861.99,702387.66,699327.49,1032.24,55.7273,57.3441,51.8545,57.2381,127.7,57.9293,54.3,44.6708,56.1909,46.3193,81.1455,60.8804,49.7273,57.9633,40.6182,58.1007,130.0455,57.2909,61.0364,64.8534,60.2727,57.1089,63.7,62.7015,30600,0.733,0.0061,0.0514,5.2,7050000,0.0208,675,44300,153000,0.0095,2,4,3,2
206,218,58.52691193,55.97485985,16.19528778,19.37863608,14.18074284,1.366545907,1.323226335,0.681549539,0.944954128,0.653968254,0.826211156,4.027712658,0.174137845,0.043604762,70,1074,677.4854,339.3869,30,494,129.0642,110.288,548.4212,3441.6,3440.72,3150.4,3747.74,1418.09,55.7968,47.0247,43.3048,61.8324,103.3683,80.9221,46.8222,51.9922,52.854,48.3953,50.6762,50.2496,69.8603,53.4201,43.4921,51.8086,103.673,82.1928,84.7175,63.9596,89.927,59.276,66.4857,49.9708,61900,0.799,0.002,0.0543,6.34,4110000,0.0102,502,150000,541000,0.0047,5,2,5,4
74,74,31.55634919,31.55634919,9.70668462,10.86005684,8.758994718,1.239874802,1.070858091,0.591189011,1,0.822222222,0.93383055,0.647183504,0.162157227,5.55E-16,88,1103,570.2973,342.9488,107,719,200.8125,144.2758,369.4848,4944.78,4943.73,3940.5,1720.02,1403.54,67.0556,56.8646,49.1333,52.3916,110.4556,68.6455,50.3222,49.7031,72.2333,44.4778,53.4889,46.3829,63.4889,55.1857,47.0111,54.7855,106.6444,67.2205,107.1,68.6478,147.6333,52.933,92,68.519,100000,0.63,0.0075,0.026,4.98,15000000,0.01,464,119000,388000,0.0084,2,2,2,3
68,69,30.38477631,30.20663073,9.304852983,9.919696688,8.862649779,1.11926985,1.08042173,0.449183362,0.985507246,0.755555556,0.936513849,0.729711843,0.160184078,0.005862988,94,2864,979.3382,817.5924,94,831,264.4545,179.9229,714.8837,4484.32,1758.83,4477.8,4477.83,1757.1,96.6111,71.6759,72.7111,57.2358,101.5111,68.2308,53.0889,65.2502,91.6111,59.1961,56.7889,66.5254,88.6444,59.7619,58.2667,61.5272,105.8222,70.1066,75.1667,56.3307,125.3667,54.9747,73.8778,66.1236,690000,0.509,0.0075,0.0166,4.99,88100000,0.0067,835,667000,2000000,0.0087,1,1,1,1
242,254,61.84062043,59.7395595,17.55346034,19.93538778,16.11724732,1.236897802,1.257541848,0.588531576,0.952755906,0.605,0.852120862,1.218158506,0.169038915,0.033975418,256,1479,935.2686,228.1004,174,1405,724.2722,410.6768,210.9964,25373.2,19254.97,856000.85,1051320.82,174.542,43.03,38.0407,43.54,41.882,129.5875,85.1535,39.485,54.1874,46.16,60.492,39.0925,49.6994,66.4375,50.1844,61.7125,59.0191,126.96,86.2271,75.505,56.3996,58.315,53.668,92.6375,64.8494,31500,0.866,0.0015,0.0604,6.61,-4580000,0.0289,704,96000,358000,0.0034,5,5,4,2
129,130,42.87005769,42.46903625,12.81592374,14.23426536,11.9022905,1.195926562,1.133727188,0.548467696,0.992307692,0.716666667,0.898782821,2.211293295,0.165509769,0.009354348,8,1201,582.288,385.9402,1,514,166.8085,106.8413,415.4795,4365.38,4363.98,1886.92,3107.08,1304.59,70.0222,58.174,65.7111,57.4552,98.8389,70.9782,105.8278,52.2337,62.3389,58.8313,111.8722,51.5718,98.0444,59.2914,72.5778,59.6542,102.2222,71.2543,101.9056,58.1734,65.3222,57.1268,131.8056,57.9302,128000,0.593,0.0035,0.0223,5.77,4510000,0.0067,506,154000,490000,0.0056,3,3,3,4
330,337,68.627417,67.46011823,20.49802551,21.1146608,20.24103078,1.043161341,1.135720598,0.284673677,0.979228487,0.868421053,0.911233354,0.947003042,0.161526811,0.017009219,28,2032,822.5511,416.8551,15,1263,492.4872,324.2304,330.0639,5868.84,5869.92,3449.33,2877.68,1660.05,76.4816,52.152,76.3368,57.6921,123.2342,67.7219,108.05,52.7249,83.8211,52.1223,100.8974,56.0229,67.5,43.5044,81.6711,58.127,124.5895,67.2821,97.1605,56.8851,74.8421,45.3286,79.9789,49.9496,200000,0.493,0.0016,0.0191,6.57,-24200000,0.0039,782,197000,587000,0.0066,4,3,5,1
58,60,29.21320344,28.812182,8.593479714,10.07637238,7.531556911,1.337887039,1.170901894,0.664321154,0.966666667,0.644444444,0.877981892,0.825369338,0.167662676,0.013727404,126,635,330.7414,131.2497,6,886,209.1875,154.7413,121.5539,3820.13,1649.81,3818.87,3818.77,1649.51,117.5667,55.7323,125.7,71.7321,110.0333,64.5546,128.5111,63.0133,95,55.7414,134.0222,61.1436,96.5889,59.6727,105.2111,71.1278,113.1556,66.8328,125.1667,48.9323,117.4889,58.6046,133.2444,61.3901,26500,0.38,0.0075,0.0284,4.99,-53900,0.0063,297,21300,58600,0.0085,2,2,3,2
121,127,42.97056275,41.56280218,12.41217084,13.23717842,12.08517768,1.095323443,1.214358308,0.408021468,0.952755906,0.775641026,0.880208573,1.315388064,0.164570116,0.032761046,52,1073,538.5917,358.1764,1,736,216.9429,180.6099,321.6488,5268.66,5271.62,2677.44,2689.15,1481.16,80.6603,60.3197,79.141,63.4204,102.359,70.4293,60.1923,51.8103,69.7051,49.2373,64.5385,52.9401,76.8077,64.2272,64.6603,54.7333,102.8205,72.3602,85.8526,64.3071,84.9936,53.9258,95.9808,64.0209,80700,0.707,0.0041,0.0251,5.62,7000000,0.0082,503,127000,433000,0.0047,3,3,3,5
283,306,69.01219331,65.39472786,18.98227571,21.86986289,17.12620005,1.2769828,1.33923059,0.621900961,0.924836601,0.647597254,0.831593002,2.320247212,0.169816909,0.052417772,-879,48,-229.4681,262.3175,-919,-97,-640.4156,197.4197,410.9475,21541.87,20352.97,11587.98,16320.11,2542.8,19.3364,47.0738,16.9359,44.6201,21.206,50.0353,32.151,62.4189,28.2769,58.0816,29.8238,57.3924,27.881,56.805,19.9519,44.5792,26.9634,56.906,22.3089,47.538,25.0275,54.7561,21.5675,46.7516,43800,0.772,0.0014,0.0485,6.72,652000,0.019,578,93400,331000,0.0033,4,3,5,2
280,352,87.74011537,70.66077915,18.88139488,23.26733787,17.46332899,1.332354094,2.187905232,0.66081227,0.795454545,0.608695652,0.704711002,4.039978389,0.188319242,0.194658238,153,1016,394.6786,145.3094,131,703,242.4833,69.9304,152.1952,3732.82,7026.35,119594.35,161038.23,767.4882,92.6109,55.613,61.3913,50.8099,111.4087,76.0136,75.5826,47.0082,56.5957,47.0028,90.3087,52.0592,59.2804,50.6722,46.9783,46.118,107.0413,72.2855,81.4326,45.9965,83.6957,48.7569,98.3957,58.1585,20900,0.505,0.0013,0.0443,6.78,-562000,0.0176,214,21000,63100,0.0026,4,4,3,2
81,84,34.97056275,33.71493657,10.1554125,11.54832621,9.142872281,1.263096088,1.201462885,0.610903062,0.964285714,0.736363636,0.895468244,1.035843177,0.165346671,0.035905232,70,1200,654.1605,368.0699,89,885,276.3793,220.488,377.7812,4786.85,4789.23,2951.9,2216.62,1545.71,69.3273,63.5672,66.0364,65.7928,109.9545,67.8585,48.2364,59.0812,76.5818,60.4429,52.9,67.4367,68.2727,50.3643,57.5545,51.8223,115.6182,70.7212,95.5818,64.9551,102.7273,58.2338,69.0545,64.15,98400,0.693,0.006,0.0224,5.22,10600000,0.0043,530,140000,475000,0.0072,1,3,3,2
113,115,39.21320344,38.812182,11.99483508,12.52153788,11.60116259,1.079334746,1.082870038,0.376303072,0.982608696,0.784722222,0.942653727,0.333629269,0.159684302,0.010226694,100,1130,851.8053,303.8795,72,1125,501.2903,292.0568,350.515,4541.11,2000.37,4534.72,4533.95,1999.25,75.9931,47.5429,63.3125,51.1868,125.8542,68.1357,75.7431,59.4501,64.3889,59.5214,96.5625,61.143,43.4514,48.458,36.3819,51.5084,124.0417,65.0416,59.0417,57.5671,57.3333,53.4451,67.1111,58.0728,74700,0.657,0.0044,0.0365,5.53,22900000,0.0137,752,98400,325000,0.0061,1,4,3,2
74,79,34.14213562,32.47886859,9.70668462,10.135868,9.598565182,1.05597741,1.253544578,0.321263171,0.936708861,0.74,0.881535486,1.07857059,0.162332438,0.048715963,129,1160,662.6486,358.1465,73,867,272.7308,201.4844,389.9179,5719.18,1321.63,5719.57,5720.24,1321.4,74.23,66.0395,53.04,63.7918,108.29,68.3543,82,60.5021,68.17,59.5444,84.69,61.2172,69.81,65.1653,60.45,55.1581,111.55,67.4451,70.4,60.693,79.39,61.4603,83.41,60.7199,101000,0.662,0.0067,0.0245,5.11,21300000,0.0068,542,132000,437000,0.0078,1,3,3,2
178,181,49.69848481,48.45146572,15.05445578,15.52685337,14.6953528,1.056582553,1.104222088,0.32285752,0.983425414,0.741666667,0.952831327,0.549678254,0.159539994,0.025091692,77,2180,949.2191,624.3186,77,614,224.4355,151.7738,724.7836,5339.19,5340.11,2955.18,2437.21,1393.72,83.6917,58.1009,48.3833,51.331,95.3958,73.3111,46.2958,49.2947,66.3167,43.7184,62.6417,50.9921,80.3292,51.5816,44.6083,44.1755,92.3833,71.525,70.9792,58.6281,108.8208,48.1202,74.6375,64.501,206000,0.756,0.0025,0.0211,6.09,11500000,0.0081,771,410000,1440000,0.0032,1,1,1,1
96,100,40.04163056,39.68280214,11.05581278,14.59773009,9.292322017,1.570945353,1.329053341,0.771227694,0.96,0.623376623,0.766084074,1.278985145,0.193212439,0.008961384,50,1040,608.0729,240.7881,66,1090,741.4483,376.6081,133.3754,4072,1839.37,4064.58,4064.45,1838.12,62.6104,68.2596,40.039,59.4688,123.6234,71.644,63.7208,55.5452,56.5714,49.6173,112.513,66.6551,54.9416,48.0072,88.987,65.2901,117.5,68.6914,66.3636,73.9308,66.7338,70.8674,66.8636,70.3348,34600,0.857,0.0041,0.0323,5.59,-6810000,0.0108,625,78300,291000,0.0056,3,3,2,2
57,58,28.38477631,28.02848514,8.519075892,9.597170451,7.737869279,1.240285937,1.124828295,0.591553576,0.982758621,0.7125,0.911770355,1.36146695,0.163721091,0.012552192,61,1398,754.8772,358.5884,83,850,349.1304,230.791,405.7468,4615.72,1405.04,4617.7,4618.87,1404.32,114.075,57.0946,114.425,68.8958,109.0125,62.4768,75.475,64.6592,67.4125,65.7311,82.45,60.8247,120.55,64.8185,92.15,73.3321,110.8125,63.1691,94.5,59.7289,124.95,63.7284,107.1375,62.606,152000,0.485,0.0087,0.0162,4.84,-5440000,0.0046,639,136000,406000,0.01,3,2,3,2
224,231,57.69848481,56.15479955,16.88803298,17.67833902,16.82900417,1.050468515,1.182690027,0.30623426,0.96969697,0.732026144,0.892655982,2.006938169,0.165477786,0.026754347,95,1109,597.2054,299.4178,27,1161,497.939,405.9096,99.2663,5619.35,5617.28,2970.44,3536.62,1776.88,72.5915,49.9503,64.0817,58.2899,117.1569,78.765,50.6667,37.6347,46.1275,50.6559,56.2941,39.6912,76.4052,49.4806,67.598,67.7457,115.9837,75.6842,71.4869,64.7706,82.7516,55.3242,79.0458,60.5129,39300,0.83,0.002,0.028,6.35,6310000,0.0119,568,105000,384000,0.0031,4,4,5,3
281,284,62.18376618,61.307933,18.9150816,20.2275236,17.81778834,1.135243231,1.095059859,0.473361055,0.98943662,0.739473684,0.939469826,0.811164825,0.161023048,0.014084595,1,3102,1262.43,1094.14,1,494,129.299,126.7015,1133.13,3186.84,2155.86,3197.4,3199.34,2144.76,64.5368,52.7055,34.7,37.6947,82.4895,77.9927,69.9105,47.6741,100.0184,61.7722,61.0868,48.6187,66.65,54.8052,62.3921,53.2344,83.3,78.6877,57.3553,49.941,75.3789,52.5161,51.0895,45.3415,511000,0.788,0.0016,0.0287,6.58,222000000,0.0116,1090,1190000,4250000,0.003,1,1,1,1
47,48,26.97056275,26.39139573,7.735777828,9.781313441,6.336375833,1.543676338,1.231607414,0.761806886,0.979166667,0.652777778,0.847974914,1.015620502,0.177070591,0.021474043,51,2016,718.7174,485.7619,22,596,224.375,141.1021,494.3424,3863.22,1509.7,3863.01,3862.56,1509.57,109.7222,66.1837,116.3056,72.637,106.5694,70.2629,93.0278,57.3843,95.5,58.3725,86.8889,51.7103,66.7083,55.7751,112.5,75.3198,104.4167,67.4223,81.1944,60.2697,102.6667,70.5324,113.9167,67.1038,274000,0.444,0.0098,0.012,4.72,11600000,0.001,585,234000,674000,0.0113,1,1,1,1
64,66,30.38477631,29.77654924,9.027033337,9.729611185,8.563718255,1.136143308,1.147948088,0.474657368,0.96969697,0.711111111,0.907070629,0.438607148,0.161460876,0.020017494,50,2049,717.0938,636.222,35,784,260.2692,157.7194,456.8245,4591.16,4594.54,2509.94,2212.41,1476.73,90.1556,62.0277,126.9333,71.0516,98.2,73.5651,53.9444,53.4296,65.2889,56.6787,68.2333,55.1431,77.1,55.483,64.5444,57.918,97.3222,73.118,71.7111,57.5528,97.7,65.8067,83.8778,65.2268,319000,0.593,0.0076,0.0182,4.98,-14800000,0.0049,597,355000,1130000,0.0087,1,1,1,1
60,60,28.38477631,28.38477631,8.740387445,9.184044135,8.469553314,1.084359918,1.06858688,0.386706057,1,0.740740741,0.935815345,0.250555807,0.159805556,8.88E-16,146,2410,1023.13,626.3469,27,1246,582.381,391.3623,440.7524,4103.32,4103.75,2233.29,2832.41,1603.17,111.2469,63.2243,112.2963,69.898,108.6173,67.2786,129.1975,58.1871,111.5062,57.6633,108.3086,53.2941,121.6173,60.1219,59.1111,59.6467,100.5926,63.1486,99.4074,54.2802,105.2346,61.1049,99.7284,47.4937,464000,0.431,0.0085,0.0116,4.86,181000000,0.002,952,387000,1110000,0.0095,1,1,1,1
44,45,24.97056275,24.71862685,7.484820637,7.858610208,7.367551363,1.066651567,1.127701399,0.347949517,0.977777778,0.6875,0.904927649,0.357302274,0.161039632,0.010089316,16,2223,762.4762,648.2252,21,1444,468.8824,391.6157,293.5938,2733.81,1943.42,2730.85,2730.66,1942.29,76.8125,60.9587,114.9531,72.0688,105.9531,65.4681,106.4531,71.5939,102.5,45.6811,102.5469,75.4354,103.1563,57.566,105.8125,71.5073,100.9219,64.8418,133.7969,57.8814,102.7188,63.2572,137.2188,42.1443,510000,0.385,0.0112,0.0112,4.58,150000000,0.001,709,393000,1080000,0.012,1,1,1,1
40,41,24.14213562,23.78584445,7.136496465,9.11025497,5.698238417,1.598784449,1.159528734,0.780244059,0.975609756,0.714285714,0.888449416,0.809860514,0.17625,0.014758063,6,1503,672.7436,522.7938,63,947,298.625,228.0394,374.1186,3663.49,3668.44,2137.95,2733.66,1759.16,117.7321,66.0059,108.0536,75.3372,111.875,66.1915,89.8214,65.2991,131.2143,61.4458,122.5536,78.8706,111.6429,75.5995,72.2321,64.0028,115.5,67.6297,113.2679,62.8295,156.2857,63.1396,110.0179,64.5103,291000,0.476,0.0131,0.0155,4.42,-30500000,0.0027,605,239000,706000,0.0131,1,1,1,1
42,43,24.72792206,24.37163089,7.312732791,9.146577816,5.963226383,1.533830385,1.158553496,0.75825115,0.976744186,0.777777778,0.88856657,1.549166067,0.173442393,0.014408456,6,1710,601.5952,485.8589,86,413,246.1667,106.4492,355.4286,2742.44,2743.35,1962.23,2058.09,1619.16,101.4815,73.2091,98.5741,74.6596,119.1481,70.7281,92.9815,56.821,104.0741,69.3552,73.3333,60.0242,98.4259,67.5975,114.1667,72.9794,114.0926,74.8743,124.8704,56.9813,93.5556,50.3455,93.4815,68.1953,238000,0.529,0.0139,0.0176,4.36,82000000,0.0066,553,218000,668000,0.0154,1,1,1,1
